label,text
0,I Just assumed flat coke was coke with rum
0,"How many food groups in a beer and a Cliff bar

Asking for a friend

#gencon"
0,There are s'mores in the lounge I repeat there are s'mores in the lounge 😍
1,“@kissmypink_x: Bruh i feel like getting drunk and facetiming whit and smokey”  Whet?
1,About to brush my teeth 😣 I hate that taste you get in your mouth after drinking alcohol
1,Just blended sprite and vodka in hopes of trying to make a frozen drink. #nope
1,St Patrick's day parade officially marks day drinking season. 🍀🍻 #cheers
0,“@ohhbrandon_: Anybody know a place where they dont ID for liq” max bar and liquors in Paterson
0,"I'm at @WilliamsUptown Pub &amp; Peanut Bar (Minneapolis, MN) w/ 3 others http://t.co/n46DrJLCtP"
0,"@nicckmete can I get you anything, a snack? A drink ?"
1,Drinking a Frangelic Mountain Brown by @foundersbrewing @ Wichnoski's Pub — http://t.co/prYnBNMu2q
0,Why helloooo wine country #somoma #vino @ Ledson http://t.co/bHqWiqxd2q
0,If you don't understand my dislike for heavy drinking just give yourself a couple years of growing up a little and the recovery struggle
1,Definitely a happy hour! My vino was $5 @ Tony P's Bar &amp; Grill http://t.co/3GRGQjwwWY
0,You know I like my chicken fried And cold beer on a Friday night A pair of jeans that fit just right And the radio on 🍺🍗🔥
1,Cause it's FrIDAy!! And I'm feeling conflicted 💩💩💩💩 want to sleep but I think I'll keep drinking #firstworldproblems
1,i get way too bold when im drunk yo
1,Drinking a Vieille Artisanal Saison by @CrookedStave @ Parkwood Lake — http://t.co/odQ4bY7vQY
1,I never stay sober at Joe's Crab Shack but I'm not complaining
0,"Jacob, your like 5, you shouldn't even know about smoking or drinking"
1,Now it's a party - Drinking a Trappist Westvleteren 12 @ Meijer - http://t.co/UCLsBhLqOr #photo
1,Drinking a Nimble Giant by @TroegsBeer @ Lincoln Abbey Brewing — http://t.co/WQq9Zi6mwn
1,"My legs are dead af, I just got outta work. And I'm dead tired...but my ass is always down for some alcohol 😂"
0,Got some visitors for the evening! (at Torii Noodle Bar @ Kanki) [pic] — https://t.co/iFAu7QsTjD
0,The Cheerbleeders killing it at Court! cheerbleeders @ Court Tavern https://t.co/GaWPi3LgVc
1,Drinking a Le Mort Vivant by @SouthernStarBC @ The Corner Pub — http://t.co/o5nd77SNSb #photo
0,Authentic seashore bar. Authentic people. @ Castaway Waterfront Restaurant &amp; Sushi Bar http://t.co/cQl7AkyHG0
1,Its the 1st day of march madness which constitutes watching games and kickin back some brews with @tapthathorvat #gopitt 🏀🍻
1,Listen to Swedish house mafia and drinking with my momma 👌👌👌
1,Happy Hour 5-7* Tequila cocktail &amp; Mushroom tartine !! #thirstythursday @ Aldine Restaurant https://t.co/EeUqdaLvQ4
1,Drinking a L'Interdite (60 min) by Brasseurs du Monde @ Vices &amp; Versa Bistro Du Terroir — http://t.co/53OygbDTxl #photo
0,"“@malcrealtalk: This the ""we have a different set of rules for beer pong"" outfit http://t.co/A1KMKAyZGp”😂😂😂😂😂"
1,Here fishy fishy fishy! - Drinking a Dank IPA by Dad &amp; Dude's Breweria @ Big Meadow Reservoir  — http://t.co/5ZnHWWxtBY
1,My morning consisted of burning the absolute shit out of my arm and spilling root beer all over my car. Today is great. Lol
1,What dreams forget the whiskey remembers 💛 #EricChurch
0,I swear I spend like 50% of my time in this study lounge
0,"I'm at Amsterdam Brewhouse - @amsterdambh (Toronto, ON) w/ 7 others http://t.co/NKRGGUy8Sh"
1,Last night's shenanigans: 4 shots of tequila + 3 beers and still no hangover! #win
0,"i eat doughnuts, chips &amp; Taco bell, while i drink Wild Cherry Pepsi. For BREAKFAST FAM😂 how am i not fat?"
0,Get me drunk or high and I'll tell you all my secrets. I'll tell you the absolute truth about everything I possibly can
1,Excellent brew. Until you notice the banana notes... - Drinking a Roggenweizen @ Twins Sails Brewing - https://t.co/GYJOgfS4Mh
1,She got drunk &amp; swallowed all my kids
0,“@HannahSalmon22: According to Courtney I drank a whole bowl of cow urine” you did. 😂
0,I'm being convinced into singing karaoke? Any suggestions? I'm sure they will film my drunk downfall.
1,Hittin the bottle already #fromboobtobottle #yourmyboyblue @ Fat Belly's Pub at the North Kingstown… http://t.co/t92IAsxrmD
1,you can't buy beer in this gas station but a guy is drinking a pbr in his car lol
1,"“@CauseWereGuys: When you're trying to convince your bro that they're too drunk to drive home. http://t.co/3jNnHMd5mC” 
@Orellana10 hahahaha"
0,@LiveLoveLife_14 girl u actin like u smoke everyday drink sum water and cranberry juice
1,Watching Grease at 1 AM drunk on a Thursday.... Alone..... Who wins at life?
1,craftkitchen with ckelly69 enjoying some craft beer and craft food #craftbeer #beer #breakfast… https://t.co/s9AlLsLRfk
1,Woah! this vodka tho &lt;&lt;&gt;&gt; #TooStrong
0,"I'm at Firebird Tavern (Detroit, MI) http://t.co/LJxoA1MSJ6"
1,If you a girl its very sloppy and unattractive if you spend most of your nights drunk then sober in a week.
1,Love a good dunkel hefeweisen - Drinking a Weihenstephaner Hefeweissbier Dunkel at @hessenhaus - http://t.co/tVL1kXH6Fm
0,&amp; then sober up when I visit amigo at work 😍
0,"Drinking red gatorade, k-cup cofffe,and papa ginos pizza reminds me EXACTLY of the cove @TheNotoriousCOE"
1,@iscreamjkohn @TakeASchauerMAN she drinkin champagne but still look thirstay
1,Drinking a Curious Traveler Shandy by @TravelerBeer @ Main St Tavern — http://t.co/7qr7uDnv3N
0,Morning talks and drinking coffee with my daddy while CMT is playing. Miss these days ❤
0,"TONIGHT at the Pinhook in Durham, NC (8:00pm). TOMORROW at Deep South Bar in Raleigh, NC (7:30pm).… https://t.co/KudU4QtZVp"
1,“@partyhoIics: I'm down to drink basically all of the time”
0,"@chateaumusar makes @EricAsimov's 20 Wines Under $20 columns. I hope sommeliers read them, too. http://t.co/zzIt5pDyvD”"
0,Just posted a photo @ Haven Nightclub Atlantic City http://t.co/rgxE7SJxUJ
1,"Bruh drunk texting ain't my thing, im just gunna stop I'm just saying stupid sh*t that I probably don't mean."
1,"Posting snapchats of you drinking every day doesn't make you cool, it makes you an alcoholic and that's extremely unattractive. 😷"
0,"“@Lizlovelyyx3: So what if we drink so what if we smoke weed , we just having fun” we don't care who sees "
0,"Chelsea vs Manchester City! 650 Million worldwide expected to watch. (@ George &amp; Dragon Pub in Seattle, WA) https://t.co/N9e01Fufg5"
0,What's a good drink to get for a girl in the morning from Starbucks?
1,"Not gonna lie, no beer maiden for the servers at the @GardnerAle Oktoberfest this year is a bummer, but the beer ist gut."
1,“@AlexGarciaSays: I'm still drunk from last night! I blame @Rosa_A_Martinez.... ”
1,Enjoyin a local brew before heading home - Drinking a Tony Jannus Pale Ale @ Southwest Hub - http://t.co/r4zN59DeGc #photo
0,@CSReality @JustinLaBar @JoshIsenberg4 I admit. I marked out when justin picked Alberto el patron and a #1 seed. Your a wise man labar
1,If I sleep with out drinking alcohol I'm dead in the am
0,Watching #NYR play #MTL in ice hockey from a St John reggae bar #cognitivedissonance #LGR
0,I thought it would be funny to make my dog drink out of a water bottle and now my bed is wet #dumb
1,Good. Mildly bitter. - Drinking an One Claw by @westbrookbeer @ Bear's Den Brewing  — http://t.co/hUZdOiwyFp
0,“@Maxi__pads: when girls see someone with alcohol or weed  https://t.co/vtC5eQASAq” lmaoooo
1,Drinking an Alaskan ESB by @alaskanbrewing @ Boomer's Brewhaus — http://t.co/IqpegQ4ugE #photo
0,Bronzin buns with dis creep. Come visit 🔆💋❤️✌️20$ cocktail tans 🙌 @ Tropical Tan http://t.co/Dp73iuJRNA
1,"""@collegefession: ""This girl was super drunk and thought my chewing tobacco was bacon bits and she started eating it."" - IU"" @mmorales_30 ha"
1,Drinking a Naughty Quaker Oatmeal Stout (Select Series) by @TheAbitaBeer at @unclemikespub — http://t.co/a67C8Jnou6
1,"People say the beer shits are bad, drink cinnamon whiskey and feel the burn the next day."
1,I'm doing everything to sober up and it's not working 😩😩
0,@loonghorn12 if only alcohol tasted like milk. Hahaha
1,cannot wait to drink my weight in redskins tonight #deathwish
0,Dysfunctional sis pic 🍷 @ wine festival http://t.co/s1q73qqWS6
0,My trainer and friend Rey is helping me practice speaking Spanish. (@ Guadalupe Bar and Grill - @gudalupe) https://t.co/oxDtEej7GF
0,I'm going to use this last 5% of my phone battery to cuss Patrick out for drinking my ish lol
0,Get time tonight at La gloria sassy_maggy_ @mrjayrosario @ La Gloria Lounge http://t.co/FeGY0yQ96h
1,"Got so drunk for the first time last night, to the point where my stomach hurts now. I don't know if it's from hunger or a  hangover. 🙈"
0,2014 North West Side Craft Beer Ride http://t.co/IrV0qsJMHr @rabbitsbar @FischmanLiquors @miasodesign
1,@KHCle I think I was 14 beers deep in the 4th quarter. Hoyer seemed like Joe Montana at that time.
1,Every1 should try 2 make it out 2 my art show 2night. Free drank w the homies. Show starts @ 8pm somewhere on myran http://t.co/d7hpIfUpBn
0,@CimarronMoon needs to learn the wonders of Jenga as a drinking game. Furry edition.
0,"Beer 3: Biere de Mars by @jollypumpkin. Great beer, even for tailgating."
0,🍴🐟 ALL the #seafood. #food #marthasvineyard @ Nancy's Restaurant &amp; Snack Bar https://t.co/gcML28pI2g
1,Its not even five yet and im drunk and sunburnt
1,"Some random niggas was talking shit to me and Dalisha last night😂😂 lmao, ole drunk gay ass!"
1,Drinking a Black House by Modern Times Beer at @moderntimesbeer — http://t.co/p9KsLMMJDY
1,Anyone else take their belt/shoes off BEFORE they enter the airport cuz time is money &amp; money is more drinks at the airport bar?
0,"@joeoliva1 oh no... Is the rum gone? I am so sorry for your loss man, chin up."
1,OH MY GOD I LOVE YOU ALL IM DRUNK AND I LOVE YOU HAPPY NEW YEAR
1,"So I went in to work drunk today, &amp;that didn't result ver well."
1,#HustleGram I'm Addicted To This Drink #GreenLantern @ Dallas BBQ's Dwn Twn Bklyn.. https://t.co/Y9GqSgxBRi
0,Yesssss tiki barrrrrrr!!!!!!! (@ Tonga Room &amp; Hurricane Bar - @fairmonthotels w/ 4 others) http://t.co/bqiqCPhkZn
1,Drinking a Nelson by Alpine Beer Company (CA) at @barleymashsd — http://t.co/D1QfSI6aTZ #photo
1,On tap at Augie's place - Drinking a B.D.G. (Brunch Dinner Grub) by @cartonbrewing at @cartonbrewing  — http://t.co/t6RBkP75I5
0,Quick lunch hour work out (@ Monkey Bar Gym Milwaukee - @monkeybargymmke) http://t.co/HtMBQdOnik
0,"Veryveryvery! ""@iLovedrunkgirls: Liquor is awful"""
1,I have been drunk for 12 hours n I think my body is shutting down
0,"""@IzabelZambrano: Seriously the best don't drink &amp; drive commercial  https://t.co/Tm5RDkm3hU"""
1,"Never had, surprisingly really good. - Drinking a Brainless® Raspberries @ The Keystone Cave - http://t.co/1BYYZ1W0Bf #photo"
0,"Off to Gaydays Las Vegas (@ AmEx Centurion Lounge in Miami, FL) https://t.co/8YHl0tEzez"
0,Can this hookah lounge invest in ganja flavors?  Or nah? 👀
0,"one, two, three
one, two, three, drink"
1,Need a beer after taking the washing machine apart. - Drinking an IPA by @CapeMayBrewCo at @ctoddwaynepa  — http://t.co/qP9ISZwUbW
1,#craftbeer #Asheville #drinklocal - Drinking an Oatmeal Porter by @highlandbrews @ Days Inn  — http://t.co/my16KYDIDZ
0,Meet me at mangos tonight #daOne @ Mango's Lounge http://t.co/QOb0wyICjN
1,Beer Doritos and Netflix is all I need to forget about my foot
1,I'm glad me &amp; my manager can be hungover at work together today.
1,I'm 2 fireballs in at the Ot tavern right now and I'm feeling pretty good
1,The first drink I have is for you ... Because your a fucking asshole 🍻👏
1,All I'm tryna do on the 4th is sit on a boat and drink and fish all day🍻🎣🇺🇸
1,Feet or cat pee? Cat pee on a shoe? - Drinking a Lavender Ipa @ Madison Avenue Pub - http://t.co/WDjHaNOV81
1,I ain't ate shit so this beer gettin to a nigga
1,@meganyingling @The_realLibrary getting piss the bed drunk tonight for that half off 👌
0,"Just a little cleaning party, courtesy of people who love East Nashville bars @ Butcher &amp; Bee… https://t.co/bJu9RFp1x9"
1,I need a driver this weekend so i can drink while you drive me around to visit my peeps
1,"Picking up my wine order- and debriefing before a busy evening at hone (@ Doukenie Winery in Purcellville, VA) https://t.co/I7eHrVQtc4"
1,I had finally found some Captain Morgan White Rum..shit better be good..not drinking it today because I been on brown
0,Sway Bar @ Union City-jonesboro Rd http://t.co/izJyHOVMTP
1,"I will sure miss u, u were a good friend and u always helped out. I will never forget our last drink together, I still owe u $5 RIP. Tim."
1,"Some drunk dude won a go pro at Brunswick, I won 4 war heads. How"
0,@ry_zon23 Common Kings ALCOHOLIC (Acoustic Version Live) - Official Video http://t.co/0BDneticJE via @youtube
1,"I shoulda bought more beer, a bottle of wine, a 40 &amp; a margarita is barely doing the job."
0,Hello #venice #happyvday #highrooftopbar #withmygirls bfflogrl mellie_amour @ High Rooftop Bar at… http://t.co/rlSHHGJOCB
0,Wait maybe not the cop just drank the urine from the beer bottle @andydedrick
1,Pre-gaming for 10 Things I Hate About You. - Drinking a Loose Leaf Session Ale by @OdellBrewing @ Flying Saucer  — http://t.co/I1qIfKjLqz
0,Also apparently I have the liver function “of a teenager”. I must not be drinking enough.
0,The governor of Kentucky drinks tall cappuccinos and I got to serve his drink to him today! #whyamisogiddy
1,Drunk Volleyball with bunch of people &gt;&gt; #summertime
1,"Drunk as hell and just did 150 squats,bitchhh wheeettttt???!"
1,I was trying to do my lab but now I'm drinking a 40...weird how things like this happen
1,Somehow convinced my very hungover parents to go to Halloween horror nights @BaileeRaee9
0,A little concert at lunch #Yorkville #DogDaysOfSummer @ Dimmi Bar &amp; Trattoria http://t.co/PPH95fxwlr
0,Thanks to @FlyingMonkeys for taking us on a family brewery tour today. #parentsoftheyear http://t.co/iOgnclKUuW
0,I always say I'm 19 bc then I won't get tips when I serve alcohol lol
1,Very sweet - Drinking a Shiner Birthday Beer (2015) by @ShinerBeer @ Outlet Liquors  — http://t.co/2Sl1fPhkaM
1,"The mix in our drinks a little stronger than you think, so get a grip, take a sip of that feel righhhtt"
0,@AnyaBananyaa I'm going to play off stereotypes here and ask what's the best vodka out there? I typically buy Tito's or Russian Standard
0,Is it happy hour yet? We say yes! @ Pepper Smash-A Cocktail Kitchen http://t.co/buMnkhae0e
0,There is wood and rum flying everywhere
0,"Third Street Hoe's @ Who's On Third, Milwaukee's Pub http://t.co/io4mUN7C7V"
0,"""@iReidAmazin: Beyonce be 
drunk in love... 
crazy in love...
dangerously in love...
DAMN Jay-Z must be hittin it right 😂😂😂"""
1,Drunk ass ppl at this Karaoke spot lol
0,I can't say I'm surprised that I was turned on by a pint of Ben and Jerry's AND a bag of flaming hot Cheetos but here we are.
0,@torralexis11 I haven't stopped drinking water yet. Lol... Finally feeling normal again.
0,Blueberry Greek frozen yogurt bars for me. Klondike kandy bars for my Daddybear. (at @Safeway) http://t.co/fjAmVDjasD http://t.co/4FHZks0SvL
1,My mom asked if Tyler was here last night because she found his debit card and a beer can behind my pool this morning. @Skinna_Ty
0,Luv this chick here! #shenanigans and #foolery aushianoir  💋 @ The Living Room Cigar Lounge http://t.co/qUWIYnElSd
1,"Then the @NYIslanders score again, this time the drunk asshole behind me falls on top of me,so how bout no more goals so I dont have 2 fight"
